SUBJECT,NUMBER
PEP,8699
PEP,8999
PEP,8999
PEP,8399
PEP,7397
PEP,7398
PEP,7398
PEP,8350
PEP,7393
PEP,6322
PEP,7398
PEP,7397
PEP,8399
PEP,8350
PEP,7397
PEP,8314
PEP,8399
PEP,7399
PEP,7398
PEP,8334
PEP,8399
PEP,7307
PEP,8323
PEP,8699
PETR,6326
PETR,8298
PETR,3321
PETR,6302
PETR,7399
PETR,1111
PETR,8598
PETR,3318
PETR,6326
PETR,8298
PETR,3363
PETR,8498
PETR,7397
PETR,8598
PETR,8999
PETR,6312
PETR,8398
PETR,6397
PETR,8399
PETR,8399
PETR,8598
PETR,5397
PETR,6397
PETR,8398
PETR,6351
PETR,8699
PETR,3310
PETR,8298
PETR,2111
PETR,8298
PETR,8298
PETR,8699
PETR,8699
PETR,7399
PETR,8398
PETR,8598
PETR,8298
PETR,8598
PETR,6111
PETR,8598
PETR,2313
PETR,6111
PETR,6399
PETR,8298
PETR,6302
PETR,8398
PETR,5397
PETR,2311
PETR,6397
PETR,6364
PETR,8999
PETR,8399
PETR,5397
PETR,8398
PETR,8598
PETR,4311
PETR,8598
PETR,6364
PETR,6351
PETR,7399
PETR,8398
PETR,6320
PETR,8399
PETR,6320
PETR,8598
PETR,4312
PETR,8999
PETR,8699
PETR,8699
PETR,8399
PETR,6397
PETR,3318
PETR,7397
PETR,7399
PETR,8298
PETR,8999
PETR,8298
PETR,8398
PETR,7397
PETR,6312
PETR,3372
PETR,8298
PHAR,5675
PHAR,5297
PHAR,5683
PHAR,5368
PHAR,5675
PHAR,5692
PHAR,5681
PHAR,5672
PHAR,5297
PHAR,5693
PHAR,5169
PHAR,4160
PHAR,5696
PHAR,5681
PHAR,5368
PHAR,5680
PHAR,5367
PHAR,5668
PHAR,5678
PHAR,5297
PHAR,5683
PHAR,5208
PHAR,5259
PHAR,5297
PHAR,5297
PHAR,4331
PHAR,4275
PHAR,4200
PHAR,5218
PHAR,5270
PHAR,4221
PHAR,5330
PHAR,5266
PHAR,5218
PHAR,5270
PHAR,5690
PHAR,5297
PHAR,5675
PHAR,5644
PHAR,5297
PHAR,4340
PHAR,5219
PHAR,5645
PHAR,5662
PHAR,5259
PHAR,5670
PHAR,5269
PHAR,5694
PHAR,5695
PHAR,5686
PHAR,5297
PHAR,5330
PHAR,5663
PHAR,5662
PHAR,5297
PHAR,5662
PHAR,5683
PHAR,5297
PHAR,5679
PHAR,5690
PHAR,5228
PHAR,5690
PHAR,5674
PHAR,4265
PHAR,5329
PHAR,5675
PHAR,5228
PHAR,5327
PHAR,4251
PHAR,5327
PHAR,5297
PHAR,5367
PHAR,5663
PHAR,5329
PHAR,5685
PHAR,5642
PHAR,4275
PHCA,8298
PHCA,8199
PHCA,8398
PHCA,8698
PHCA,8298
PHCA,8310
PHCA,7181
PHCA,8199
PHCA,8199
PHCA,8698
PHCA,7307
PHCA,7320
PHCA,8298
PHCA,6297
PHCA,6181
PHCA,7330
PHCA,8298
PHCA,8698
PHCA,8698
PHCA,8298
PHCA,8398
PHCA,8298
PHCA,7301
PHCA,8298
PHCA,6181
PHCA,8199
PHCA,7181
PHCA,8199
PHCA,6298
PHCA,8698
PHED,1306
PHED,1306
PHIL,1305
PHIL,1321
PHIL,6398
PHIL,1301
PHIL,3395
PHIL,1321
PHIL,1334
PHIL,6398
PHIL,6395
PHIL,1361
PHIL,1321
PHIL,3333
PHIL,6398
PHIL,1301
PHIL,1361
PHIL,6396
PHIL,3386
PHIL,1301
PHIL,3354
PHIL,3395
PHIL,4398
PHIL,3395
PHIL,1301
PHIL,3382
PHIL,1361
PHIL,3355
PHIL,3358
PHIL,6395
PHIL,1305
PHIL,1305
PHIL,4398
PHIL,1301
PHIL,4399
PHIL,3344
PHIL,3371
PHIL,1361
PHIL,3395
PHIL,1305
PHIL,1321
PHIL,1305
PHLA,6213
PHLA,6100
PHLA,6240
PHLA,6250
PHLA,7299
PHLA,7199
PHLA,"   7A20"
PHLA,7299
PHLA,7299
PHLA,7299
PHLA,7299
PHLA,6120
PHLS,8193
PHLS,8399
PHLS,7193
PHLS,8699
PHLS,8399
PHLS,8335
PHLS,8699
PHLS,8399
PHLS,7303
PHLS,8199
PHLS,6313
PHLS,6391
PHLS,8393
PHLS,8300
PHLS,8398
PHLS,8199
PHLS,8199
PHLS,7350
PHLS,7303
PHLS,6320
PHLS,8334
PHLS,8699
PHLS,8699
PHLS,7303
PHLS,8322
PHLS,8199
PHLS,8398
PHLS,6391
PHLS,7398
PHLS,8699
PHLS,8347
PHLS,8699
PHLS,8699
PHLS,8699
PHLS,6315
PHLS,8699
PHLS,7377
PHLS,7393
PHLS,8398
PHLS,7398
PHLS,8199
PHLS,7398
PHLS,8367
PHLS,8399
PHLS,8399
PHLS,8999
PHLS,7327
PHLS,8193
PHLS,7398
PHLS,8305
PHLS,8399
PHLS,6352
PHLS,7398
PHLS,8199
PHLS,6352
PHLS,6323
PHLS,7303
PHLS,8999
PHLS,7393
PHLS,8699
PHLS,6312
PHLS,8307
PHLS,8199
PHLS,8999
PHLS,6370
PHLS,8393
PHLS,6315
PHLS,8328
PHLS,7393
PHLS,6314
PHLS,8398
PHLS,8393
PHLS,8362
PHLS,8699
PHLS,6313
PHLS,6323
PHLS,8398
PHLS,6391
PHLS,6312
PHLS,8399
PHOP,7399
PHOP,6557
PHOP,8399
PHOP,8598
PHOP,8899
PHOP,8199
PHOP,8499
PHOP,7399
PHOP,8598
PHOP,6167
PHOP,6167
PHOP,6371
PHOP,8199
PHOP,6198
PHOP,8898
PHOP,6257
PHOP,6198
PHOP,8898
PHOP,6160
PHOP,8498
PHOP,6567
PHOP,8998
PHOP,6467
PHOP,6257
PHOP,6757
PHOP,8798
PHOP,8299
PHOP,6198
PHOP,6198
PHOP,6257
PHOP,8199
PHOP,8299
PHOP,8698
PHOP,6257
PHOP,6657
PHOP,6198
PHOP,7241
PHOP,6457
PHOP,8798
PHOP,7242
PHOP,6371
PHOP,6198
PHOP,8199
PHOP,8598
PHOP,6167
PHOP,7399
PHOP,6198
PHOP,6167
PHOP,6198
PHOP,6198
PHOP,8798
PHOP,7276
PHOP,6357
PHOP,8798
PHOP,6757
PHOP,6757
PHOP,8399
PHOP,7243
PHOP,6257
PHOP,8399
PHOP,6357
PHOP,6757
PHOP,8198
PHOP,8399
PHOP,7241
PHOP,6198
PHOP,6257
PHYS,1102
PHYS,3110
PHYS,1101
PHYS,3315
PHYS,1101
PHYS,1101
PHYS,8698
PHYS,3327
PHYS,1102
PHYS,2126
PHYS,8398
PHYS,1102
PHYS,8399
PHYS,1101
PHYS,1102
PHYS,8998
PHYS,8998
PHYS,1101
PHYS,8698
PHYS,2125
PHYS,1101
PHYS,2126
PHYS,2126
PHYS,1302
PHYS,1101
PHYS,8398
PHYS,1102
PHYS,8399
PHYS,1101
PHYS,7345
PHYS,8698
PHYS,1102
PHYS,3112
PHYS,2126
PHYS,1101
PHYS,1102
PHYS,6354
PHYS,8698
PHYS,6363
PHYS,4399
PHYS,1101
PHYS,1101
PHYS,2125
PHYS,1301
PHYS,1101
PHYS,6316
PHYS,4360
PHYS,8998
PHYS,3305
PHYS,2126
PHYS,1101
PHYS,4340
PHYS,1102
PHYS,8998
PHYS,1101
PHYS,8698
PHYS,1101
PHYS,1102
PHYS,1102
PHYS,8998
PHYS,1304
PHYS,8399
PHYS,1101
PHYS,8398
PHYS,1102
PHYS,2125
PHYS,8998
PHYS,8999
PHYS,1102
PHYS,1301
PHYS,2125
PHYS,8998
PHYS,1101
PHYS,8998
PHYS,8998
PHYS,1301
PHYS,2326
PHYS,8399
PHYS,1101
PHYS,4322
PHYS,8998
PHYS,8998
PHYS,1101
PHYS,1102
PHYS,8399
PHYS,3313
PHYS,8399
PHYS,8698
PHYS,1102
PHYS,1101
PHYS,6198
PHYS,1101
PHYS,1102
PHYS,8998
PHYS,2125
PHYS,3316
PHYS,2125
PHYS,6321
PHYS,2125
PHYS,8998
PHYS,1302
PHYS,1102
PHYS,1102
PHYS,1101
PHYS,1101
PHYS,8998
PHYS,1102
PHYS,1101
PHYS,1102
PHYS,3214
PHYS,2125
PHYS,4345
PHYS,1101
PHYS,1101
PHYS,1102
PHYS,8399
PHYS,2125
PHYS,8998
PHYS,1301
PHYS,1102
PHYS,8398
PHYS,8199
PHYS,1101
PHYS,8998
PHYS,8998
PHYS,1301
PHYS,8698
PHYS,2126
PHYS,2326
PHYS,1102
PHYS,1102
PHYS,7397
PHYS,2325
PHYS,1101
PHYS,8399
PHYS,1102
PHYS,1102
PHYS,8998
PHYS,1102
PHYS,1101
PHYS,1101
PHYS,1102
PHYS,8998
PHYS,1302
PHYS,1303
PHYS,1101
PHYS,1102
PHYS,1102
PHYS,1101
PHYS,6327
PHYS,1101
PHYS,1102
PHYS,1102
PHYS,1102
PHYS,1102
PHYS,2126
PHYS,4198
PHYS,1101
PHYS,1102
PHYS,1101
PHYS,1101
PHYS,2325
PHYS,8399
PHYS,2126
PHYS,6398
PHYS,2325
PHYS,1102
PHYS,8398
PHYS,1102
PHYS,8698
PHYS,1102
PHYS,3312
PHYS,1101
PHYS,1301
PHYS,8998
PHYS,1102
PHYS,2125
PHYS,4360
PHYS,1101
PHYS,2125
PHYS,1102
PHYS,1102
PHYS,4337
PHYS,8998
PHYS,6321
PHYS,8698
PHYS,1102
PHYS,1102
PHYS,2125
POLC,6311
POLC,4349
POLC,4342
POLC,6330
POLC,6391
POLC,6315
POLC,4397
POLC,6317
POLC,3313
POLC,4397
POLC,3314
POLC,6342
POLC,6330
POLC,6397
POLC,6372
POLC,6320
POLC,6317
POLC,6320
POLS,8999
POLS,3312
POLS,6381
POLS,3316
POLS,3358
POLS,3311
POLS,3310
POLS,8699
POLS,3362
POLS,3312
POLS,3326
POLS,3372
POLS,3313
POLS,3310
POLS,4343
POLS,4390
POLS,3335
POLS,8999
POLS,6355
POLS,3333
POLS,8399
POLS,8999
POLS,3322
POLS,3367
POLS,3341
POLS,3344
POLS,8999
POLS,6398
POLS,3310
POLS,3310
POLS,3311
POLS,1335
POLS,3312
POLS,3349
POLS,6389
POLS,3376
POLS,3364
POLS,3357
POLS,3310
POLS,3368
POLS,4598
POLS,3312
POLS,3386
POLS,3370
POLS,8999
POLS,3310
POLS,4365
POLS,8999
POLS,3352
POLS,6367
POLS,4398
POLS,3311
POLS,3314
POLS,6399
POLS,3315
POLS,6317
POLS,3313
POLS,6359
POLS,8999
POLS,3311
POLS,3331
POLS,8399
POLS,6323
POLS,4398
POLS,8999
POLS,4398
POLS,8999
POLS,3325
POLS,3319
POLS,3355
POLS,6341
POLS,8999
POLS,3313
POLS,6396
POLS,3356
POLS,3313
POLS,8399
POLS,3316
POLS,3318
POLS,8399
POLS,3395
POLS,3309
POLS,3385
POLS,4391
POLS,8699
POLS,3345
POLS,3348
POLS,6331
POLS,3312
POLS,3311
POLS,4498
POLS,3354
POLS,3331
POLS,3395
POLS,7399
PSYC,4398
PSYC,7399
PSYC,3341
PSYC,3350
PSYC,4363
PSYC,2305
PSYC,2308
PSYC,3339
PSYC,3325
PSYC,6498
PSYC,2308
PSYC,7397
PSYC,6352
PSYC,6397
PSYC,6393
PSYC,2305
PSYC,7399
PSYC,4321
PSYC,4321
PSYC,3350
PSYC,8399
PSYC,2344
PSYC,2301
PSYC,4397
PSYC,3310
PSYC,3341
PSYC,6598
PSYC,3331
PSYC,8392
PSYC,2344
PSYC,7399
PSYC,4498
PSYC,2344
PSYC,6359
PSYC,2305
PSYC,6336
PSYC,8399
PSYC,6398
PSYC,4398
PSYC,2305
PSYC,2301
PSYC,7338
PSYC,6399
PSYC,6398
PSYC,7399
PSYC,6399
PSYC,6398
PSYC,7394
PSYC,2307
PSYC,3301
PSYC,2308
PSYC,3350
PSYC,6357
PSYC,6398
PSYC,7398
PSYC,2301
PSYC,6393
PSYC,8399
PSYC,8999
PSYC,3310
PSYC,6365
PSYC,6336
PSYC,6598
PSYC,2305
PSYC,6399
PSYC,2301
PSYC,3301
PSYC,7392
PSYC,8397
PSYC,7399
PSYC,7397
PSYC,2344
PSYC,6399
PSYC,6397
PSYC,6398
PSYC,3310
PSYC,8399
PSYC,6365
PSYC,8399
PSYC,3350
PSYC,6392
PSYC,3341
PSYC,6398
PSYC,6336
PSYC,3325
PSYC,6336
PSYC,3331
PSYC,6365
PSYC,2344
PSYC,2305
PSYC,7393
PSYC,8399
PSYC,7397
PSYC,4398
PSYC,6398
PSYC,4399
PSYC,3399
PSYC,7399
PSYC,4397
PSYC,6359
PSYC,4371
PSYC,4321
PSYC,8399
PSYC,4399
PSYC,2319
PSYC,6365
PSYC,8190
PSYC,3350
PSYC,7399
PSYC,4321
PSYC,6352
PSYC,3301
PSYC,3301
PSYC,7399
PSYC,8121
PSYC,6498
PSYC,3325
PSYC,3301
PSYC,4398
PSYC,2307
PSYC,7399
PSYC,6397
PSYC,2301
PSYC,6337
PSYC,6498
PSYC,4397
PSYC,7392
PSYC,4399
PSYC,7392
PSYC,6598
PSYC,3341
PSYC,3337
PSYC,6302
PSYC,6352
PSYC,3325
PSYC,3339
PSYC,4397
PSYC,7393
PSYC,4398
PSYC,3341
PSYC,7399
PSYC,8399
PSYC,4321
PSYC,3347
PSYC,2305
PSYC,6359
PSYC,3339
PSYC,3325
PSYC,4347
PSYC,8399
PSYC,7399
PSYC,8999
PSYC,3350
PSYC,2319
PSYC,6598
PSYC,8999
PSYC,3325
PSYC,8399
PSYC,4321
PSYC,6393
PSYC,6365
PSYC,6397
PSYC,6399
PSYC,6398
PSYC,4321
PSYC,2305
PSYC,8399
PSYC,4399
PSYC,2305
PSYC,7392
PSYC,8399
PSYC,8399
PSYC,4315
PSYC,6365
PSYC,8699
PSYC,6398
PSYC,2305
PSYC,6398
PSYC,6393
PSYC,8399
PSYC,2319
PSYC,4303
PSYC,6316
PSYC,4398
PSYC,3325
PSYC,8999
PSYC,6358
PSYC,6365
PSYC,6397
PSYC,6393
PSYC,6393
PSYC,8399
PSYC,8699
PSYC,6398
PSYC,7390
PSYC,7399
PSYC,7305
PSYC,8399
PSYC,8399
PSYC,6399
PSYC,2319
PSYC,4321
PSYC,3350
PSYC,2319
PSYC,6398
PSYC,3301
PSYC,3325
PSYC,7399
PSYC,7399
PSYC,7392
PSYC,4321
PSYC,7307
PSYC,2305
PSYC,2301
PSYC,6393
PSYC,6498
PSYC,8399
PSYC,6398
PSYC,3301
PSYC,8399
PSYC,6398
PSYC,3325
PSYC,2308
PSYC,6304
PSYC,7399
PSYC,6399
PSYC,8399
PSYC,2344
PSYC,3337
PSYC,3301
PSYC,4397
PSYC,6398
PSYC,4311
PSYC,3341
PSYC,6398
PSYC,8399
PSYC,3310
PSYC,2307
PSYC,3301
PSYC,6359
PSYC,8321
PSYC,4399
PSYC,6398
PSYC,2305
PSYC,2305
PSYC,4321
PSYC,4311
PSYC,4397
PSYC,8399
PSYC,6397
PSYC,7399
PSYC,2319
PSYC,7399
PSYC,2307
PSYC,6365
PSYC,6332
PSYC,2305
PSYC,6398
PSYC,7345
PSYC,6393
PSYC,6399
PSYC,8390
PSYC,8399
PSYC,6352
PSYC,3341
PSYC,7399
PUBL,6415
PUBL,6325
PUBL,6347
PUBL,6313
PUBL,6350
PUBL,6311
PUBL,6349
QSS,4393
RELS,3360
RELS,3380
RELS,2311
RELS,3366
RELS,1301
RELS,2360
RELS,3355
RELS,1301
RELS,3396
RELS,3396
RELS,2310
RELS,3370
RELS,2350
RELS,3360
RELS,1301
RELS,3396
RELS,3342
RELS,1301
RELS,2330
RELS,3398
SCLT,4389
SCLT,4380
SCLT,4389
SCLT,2362
SCLT,3340
SCLT,3384
SCLT,6314
SCLT,3375
SCLT,3381
SCLT,4389
SCLT,6314
SCLT,4312
SCLT,2380
SCLT,6397
SCLT,2362
SCLT,3381
SCLT,6320
SCLT,4387
SCLT,3387
SCLT,4396
SCLT,2362
SCLT,3376
SCLT,4389
SCLT,3389
SCLT,4397
SCLT,6396
SCLT,3385
SCLT,2362
SCLT,6320
SCLT,4375
SCM,3301
SCM,4367
SCM,7335
SCM,7385
SCM,3301
SCM,4302
SCM,7330
SCM,4367
SCM,4390
SCM,4351
SCM,7350
SCM,4385
SCM,3301
SCM,4351
SCM,7335
SCM,4380
SCM,3301
SCM,7390
SCM,7320
SCM,8397
SCM,"   6A01"
SCM,4380
SCM,4362
SCM,4362
SCM,4390
SCM,4390
SCM,4367
SCM,4330
SCM,4330
SCM,4350
SCM,4330
SCM,4301
SCM,"   6A01"
SEDE,7340
SEDE,7340
SEDE,4311
SGNL,2302
SGNL,1301
SGNL,1301
SGNL,1302
SGNL,1302
SGNL,2302
SGNL,2301
SGNL,1302
SGNL,2301
SGNL,2302
SGNL,1302
SGNL,1302
SGNL,1302
SGNL,1301
SGNL,1301
SGNL,1301
SOC,3385
SOC,6399
SOC,6399
SOC,7399
SOC,3340
SOC,3371
SOC,3327
SOC,3397
SOC,3315
SOC,6399
SOC,3301
SOC,3380
SOC,7399
SOC,3400
SOC,6341
SOC,3350
SOC,3352
SOC,3397
SOC,3300
SOC,3326
SOC,3355
SOC,7396
SOC,3349
SOC,4394
SOC,3313
SOC,3390
SOC,3316
SOC,6399
SOC,4399
SOC,7399
SOC,6311
SOC,3390
SOC,6380
SOC,3311
SOC,3343
SOC,7396
SOC,3351
SOC,6306
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCI,1301
SOCW,7397
SOCW,8397
SOCW,7309
SOCW,7318
SOCW,8695
SOCW,7318
SOCW,7318
SOCW,7391
SOCW,7367
SOCW,7367
SOCW,7360
SOCW,8999
SOCW,7325
SOCW,7388
SOCW,7339
SOCW,7334
SOCW,8399
SOCW,8398
SOCW,7301
SOCW,7340
SOCW,7325
SOCW,7305
SOCW,7310
SOCW,7397
SOCW,8398
SOCW,8395
SOCW,7367
SOCW,8397
SOCW,7312
SOCW,7301
SOCW,7385
SOCW,8333
SOCW,8695
SOCW,6293
SOCW,8999
SOCW,8398
SOCW,7384
SOCW,7367
SOCW,7329
SOCW,7325
SOCW,6307
SOCW,8322
SOCW,6293
SOCW,8303
SOCW,7318
SOCW,7378
SOCW,7305
SOCW,7330
SOCW,7324
SOCW,8999
SOCW,7324
SOCW,7361
SOCW,6294
SOCW,7301
SOCW,7397
SOCW,7324
SOCW,7301
SOCW,8327
SOCW,7389
SOCW,6307
SOCW,7318
SOCW,7305
SOCW,7397
SOCW,7397
SOCW,7318
SOCW,7397
SOCW,6307
SOCW,7318
SOCW,8995
SOCW,8995
SOCW,8399
SOCW,6294
SOCW,3330
SOCW,8425
SOCW,7388
SOCW,7371
SOCW,7384
SOCW,8399
SOCW,8999
SOCW,8695
SOCW,7329
SOCW,7305
SOCW,7389
SOCW,8695
SOCW,7301
SPAC,6203
SPAC,6398
SPAC,6298
SPAC,6403
SPAC,7410
SPAN,6398
SPAN,8699
SPAN,8699
SPAN,7395
SPAN,1501
SPAN,8399
SPAN,8399
SPAN,8399
SPAN,6398
SPAN,2615
SPAN,4367
SPAN,2311
SPAN,3339
SPAN,1502
SPAN,3302
SPAN,3308
SPAN,3386
SPAN,2311
SPAN,1502
SPAN,1501
SPAN,3308
SPAN,1501
SPAN,1501
SPAN,3374
SPAN,2312
SPAN,6397
SPAN,7394
SPAN,3306
SPAN,1507
SPAN,1502
SPAN,2308
SPAN,6398
SPAN,3384
SPAN,6379
SPAN,2610
SPAN,1507
SPAN,8699
SPAN,7391
SPAN,1502
SPAN,1505
SPAN,2312
SPAN,3373
SPAN,2312
SPAN,8399
SPAN,2307
SPAN,1502
SPAN,2311
SPAN,8699
SPAN,6320
SPAN,1501
SPAN,6358
SPAN,3301
SPAN,3308
SPAN,8399
SPAN,8399
SPAN,2311
SPAN,1501
SPAN,3307
SPAN,2312
SPAN,8399
SPAN,1502
SPAN,1502
SPAN,3308
SPAN,3305
SPAN,1501
SPAN,4337
SPAN,2312
SPAN,3306
SPAN,8399
SPAN,1502
SPAN,1501
SPAN,8699
SPAN,3307
SPAN,1502
SPAN,8699
SPAN,4397
SPAN,2312
SPAN,2610
SPAN,6390
SPAN,2312
SPAN,8399
SPAN,3302
SPAN,2610
SPAN,2311
SPAN,8699
SPAN,2610
SPAN,2311
SPAN,3343
SPAN,1501
SPAN,1501
SPAN,2307
SPAN,2308
SPAN,3384
SPCH,1318
SPEC,6396
SPEC,8695
SPEC,6395
SPEC,6355
SPEC,8695
SPEC,4362
SPEC,4365
SPEC,7392
SPEC,8395
SPEC,8376
SPEC,6360
SPEC,6365
SPEC,8395
SPEC,4364
SPEC,7343
SPEC,2350
SPEC,6396
SPEC,7394
SPEC,8341
SPEC,6367
SPEC,7395
SPEC,6362
STAT,3331
SUBS,6397
SUBS,6397
SUBS,6330
SUBS,6380
SUBS,6330
SUBS,6330
SUBS,6397
SUBS,6380
SUBS,6330
SUBS,6380
SUBS,6330
TECH,6360
TECH,1313
TECH,3365
TECH,3365
TECH,3365
TECH,4310
TECH,4310
TEPM,6307
TEPM,6302
TEPM,6308
TEPM,6304
TEPM,6308
TEPM,6302
TEPM,6305
TEPM,6391
TEPM,6304
TEPM,6391
TEPM,6301
TEPM,6305
TEPM,6301
TEPM,6306
TEPM,6307
TEPM,6395
TEPM,6395
TEPM,6303
TEPM,6306
THEA,2100
THEA,4283
THEA,4390
THEA,4397
THEA,3384
THEA,2382
THEA,7141
THEA,7371
THEA,6354
THEA,6354
THEA,1111
THEA,1112
THEA,7399
THEA,7355
THEA,3364
THEA,6358
THEA,4398
THEA,7212
THEA,7302
THEA,4313
THEA,2344
THEA,4352
THEA,7222
THEA,7252
THEA,2373
THEA,3372
THEA,3362
THEA,6294
THEA,2321
THEA,2380
THEA,3333
THEA,6294
THEA,1340
THEA,3386
THEA,7324
THEA,3393
THEA,6399
THEA,3371
THEA,6304
THEA,6398
THEA,6309
THEA,4313
THEA,3332
THEA,4350
THEA,1111
THEA,4398
THEA,4380
THEA,6185
THEA,2350
THEA,4321
THEA,4323
THEA,6396
THEA,6354
THEA,6294
THEA,4367
THEA,6171
THEA,4398
THEA,4345
THEA,7305
THEA,1340
THEA,6398
THEA,7314
THEA,7304
THEA,6326
THEA,3322
THEA,3336
THEA,4600
THEA,6323
THEA,3385
THEA,1340
THEA,3321
TLIM,4341
TLIM,3330
TLIM,4342
TLIM,3331
TLIM,3330
TLIM,4397
TLIM,3330
TLIM,4341
TLIM,3363
TLIM,4340
TLIM,4341
TLIM,3360
TLIM,4378
TLIM,4342
TLIM,4371
TLIM,3330
TLIM,3363
TLIM,4335
TLIM,3345
TLIM,3345
TLIM,4342
TLIM,3340
TLIM,3355
TLIM,3330
TLIM,3363
TLIM,4342
TLIM,3300
TLIM,3365
TLIM,3363
TLIM,4341
TLIM,3363
TLIM,3360
TLIM,4371
TLIM,3350
TLIM,3363
TLIM,4342
TLIM,4390
TLIM,4378
TLIM,3340
TLIM,3330
TLIM,4372
TLIM,3371
TLIM,4350
TMTH,3360
TMTH,3360
TMTH,3360
TMTH,3360
TMTH,3360
VIET,2302
VIET,1502
WCL,2370
WCL,3372
WCL,3368
WCL,3397
WCL,6366
WCL,2352
WCL,1102
WCL,3355
WCL,4353
WCL,4396
WCL,6352
WCL,6357
WCL,3366
WCL,2380
WCL,2352
WCL,2351
WCL,4352
WCL,3376
WCL,2351
WCL,4399
WCL,2352
WCL,1102
WCL,6353
WCL,3366
WGSS,2350
WGSS,3350
WGSS,2350
WGSS,2350
WGSS,2360
WGSS,3360
WGSS,2350
WGSS,2350
WGSS,2350
WGSS,4360
WGSS,2350
WGSS,2350
WGSS,4350
WGSS,2350
WGSS,2350
WGSS,2350
WGSS,2350
WGSS,2360
WGSS,3396
WGSS,2350
WGSS,2350
WGSS,2360
WGSS,2360
WGSS,2350
WGSS,2360
WGSS,2360
WGSS,2350
WGSS,2360
WGSS,3321
WGSS,2350
WGSS,6301
